Time,GenPwr,RotTorq,RotSpeed,RotThrust,B1RootMxr,B1RootMyr,B1TipTDxr,BldPitch1
50.7782,4132.0,3500.0,12.18,615.2,1005000.0,7493000.0,3.979,2.695
50.7817,4133.0,3502.0,12.18,615.1,1019000.0,7491000.0,3.978,2.697
50.7851,4134.0,3503.0,12.18,615.1,1032000.0,7488000.0,3.978,2.698
50.7886,4135.0,3504.0,12.18,615.0,1046000.0,7486000.0,3.978,2.7
50.792,4135.0,3505.0,12.18,615.0,1060000.0,7484000.0,3.978,2.702
50.7955,4136.0,3505.0,12.18,615.0,1074000.0,7482000.0,3.978,2.703
50.7989,4137.0,3506.0,12.18,614.9,1088000.0,7480000.0,3.978,2.705
50.8023,4138.0,3506.0,12.18,614.9,1102000.0,7478000.0,3.978,2.707
50.8058,4139.0,3505.0,12.18,614.9,1116000.0,7475000.0,3.978,2.708
50.8092,4140.0,3505.0,12.18,614.9,1131000.0,7473000.0,3.978,2.71
50.8127,4140.0,3504.0,12.18,614.8,1145000.0,7471000.0,3.978,2.712
50.8161,4141.0,3503.0,12.18,614.8,1159000.0,7469000.0,3.978,2.714
50.8196,4142.0,3502.0,12.18,614.8,1174000.0,7467000.0,3.978,2.716
50.823,4143.0,3501.0,12.17,614.8,1189000.0,7464000.0,3.978,2.717
50.8264,4144.0,3499.0,12.17,614.8,1203000.0,7462000.0,3.978,2.719
50.8299,4144.0,3498.0,12.17,614.7,1218000.0,7460000.0,3.978,2.721
50.8333,4145.0,3496.0,12.17,614.7,1233000.0,7458000.0,3.978,2.723
50.8368,4146.0,3494.0,12.17,614.6,1248000.0,7456000.0,3.978,2.725
50.8402,4147.0,3491.0,12.17,614.6,1263000.0,7454000.0,3.979,2.727
50.8437,4148.0,3489.0,12.17,614.5,1278000.0,7452000.0,3.979,2.729
50.8471,4148.0,3486.0,12.17,614.4,1293000.0,7450000.0,3.979,2.731
50.8506,4149.0,3484.0,12.17,614.2,1308000.0,7448000.0,3.979,2.733
50.854,4150.0,3481.0,12.17,614.1,1323000.0,7446000.0,3.979,2.736
50.8574,4151.0,3478.0,12.17,613.9,1338000.0,7444000.0,3.979,2.738
50.8609,4152.0,3475.0,12.17,613.7,1353000.0,7443000.0,3.979,2.74
50.8643,4152.0,3472.0,12.17,613.5,1368000.0,7441000.0,3.979,2.742
50.8678,4153.0,3469.0,12.17,613.2,1384000.0,7439000.0,3.979,2.744
50.8712,4154.0,3465.0,12.17,612.9,1399000.0,7438000.0,3.979,2.746
50.8747,4155.0,3462.0,12.17,612.6,1414000.0,7436000.0,3.979,2.748
50.8781,4155.0,3459.0,12.17,612.3,1430000.0,7434000.0,3.979,2.75
50.8815,4156.0,3455.0,12.17,611.9,1445000.0,7433000.0,3.979,2.753
50.885,4157.0,3452.0,12.17,611.5,1460000.0,7432000.0,3.979,2.755
50.8884,4158.0,3448.0,12.17,611.1,1476000.0,7430000.0,3.979,2.757
50.8919,4158.0,3445.0,12.17,610.7,1491000.0,7429000.0,3.98,2.759
50.8953,4159.0,3441.0,12.17,610.2,1507000.0,7428000.0,3.98,2.761
50.8988,4160.0,3438.0,12.17,609.7,1522000.0,7427000.0,3.98,2.763
50.9022,4160.0,3435.0,12.17,609.2,1538000.0,7426000.0,3.98,2.765
50.9056,4161.0,3431.0,12.17,608.7,1553000.0,7424000.0,3.98,2.767
50.9091,4162.0,3428.0,12.17,608.2,1569000.0,7424000.0,3.98,2.77
50.9125,4162.0,3425.0,12.17,607.6,1584000.0,7423000.0,3.98,2.772
50.916,4163.0,3422.0,12.17,607.0,1600000.0,7422000.0,3.98,2.774
50.9194,4164.0,3418.0,12.17,606.4,1616000.0,7421000.0,3.98,2.776
50.9229,4164.0,3415.0,12.17,605.8,1632000.0,7420000.0,3.98,2.778
50.9263,4165.0,3412.0,12.17,605.2,1648000.0,7420000.0,3.98,2.78
50.9298,4165.0,3409.0,12.17,604.6,1663000.0,7419000.0,3.98,2.782
50.9332,4166.0,3407.0,12.17,604.0,1680000.0,7419000.0,3.98,2.784
50.9366,4167.0,3404.0,12.17,603.3,1696000.0,7418000.0,3.98,2.786
50.9401,4167.0,3401.0,12.17,602.7,1712000.0,7418000.0,3.98,2.787
50.9435,4168.0,3399.0,12.17,602.1,1728000.0,7417000.0,3.98,2.789
50.947,4168.0,3396.0,12.17,601.4,1744000.0,7417000.0,3.98,2.791
50.9504,4169.0,3394.0,12.17,600.8,1761000.0,7417000.0,3.98,2.793
50.9539,4169.0,3392.0,12.17,600.1,1777000.0,7417000.0,3.98,2.795
50.9573,4170.0,3389.0,12.17,599.5,1794000.0,7417000.0,3.98,2.796
50.9607,4170.0,3387.0,12.17,598.9,1811000.0,7417000.0,3.98,2.798
50.9642,4171.0,3385.0,12.17,598.2,1827000.0,7417000.0,3.98,2.8
50.9676,4171.0,3384.0,12.17,597.6,1844000.0,7417000.0,3.98,2.801
50.9711,4172.0,3382.0,12.17,597.0,1861000.0,7417000.0,3.98,2.803
50.9745,4172.0,3380.0,12.17,596.4,1878000.0,7417000.0,3.98,2.804
50.978,4173.0,3379.0,12.17,595.8,1895000.0,7418000.0,3.98,2.806
50.9814,4173.0,3377.0,12.17,595.3,1912000.0,7418000.0,3.98,2.807
50.9848,4174.0,3376.0,12.17,594.7,1929000.0,7419000.0,3.98,2.809
50.9883,4174.0,3375.0,12.17,594.2,1946000.0,7419000.0,3.979,2.81
50.9917,4175.0,3374.0,12.17,593.6,1964000.0,7419000.0,3.979,2.811
50.9952,4175.0,3373.0,12.17,593.1,1981000.0,7420000.0,3.979,2.812
50.9986,4176.0,3373.0,12.17,592.6,1999000.0,7421000.0,3.979,2.814
51.0021,4176.0,3372.0,12.17,592.2,2016000.0,7421000.0,3.979,2.815
51.0055,4176.0,3372.0,12.17,591.7,2034000.0,7422000.0,3.979,2.816
51.009,4177.0,3372.0,12.17,591.2,2052000.0,7423000.0,3.979,2.817
51.0124,4177.0,3372.0,12.17,590.8,2069000.0,7424000.0,3.979,2.818
51.0158,4178.0,3372.0,12.17,590.4,2087000.0,7424000.0,3.979,2.819
51.0193,4178.0,3372.0,12.17,590.0,2105000.0,7425000.0,3.978,2.82
51.0227,4178.0,3372.0,12.17,589.6,2123000.0,7426000.0,3.978,2.821
51.0262,4179.0,3373.0,12.16,589.2,2140000.0,7427000.0,3.978,2.822
51.0296,4179.0,3373.0,12.16,588.8,2158000.0,7428000.0,3.978,2.822
51.0331,4180.0,3374.0,12.16,588.5,2176000.0,7429000.0,3.978,2.823
51.0365,4180.0,3375.0,12.16,588.1,2194000.0,7431000.0,3.978,2.824
51.0399,4180.0,3376.0,12.16,587.8,2212000.0,7432000.0,3.978,2.824
51.0434,4181.0,3378.0,12.16,587.4,2230000.0,7433000.0,3.977,2.825
51.0468,4181.0,3379.0,12.16,587.1,2248000.0,7434000.0,3.977,2.826
51.0503,4182.0,3380.0,12.16,586.8,2266000.0,7435000.0,3.977,2.826
51.0537,4182.0,3382.0,12.16,586.5,2284000.0,7437000.0,3.977,2.827
51.0572,4182.0,3384.0,12.16,586.2,2303000.0,7438000.0,3.977,2.827
51.0606,4183.0,3386.0,12.16,585.9,2321000.0,7439000.0,3.977,2.827
51.064,4183.0,3387.0,12.16,585.6,2339000.0,7441000.0,3.976,2.828
51.0675,4183.0,3389.0,12.16,585.3,2357000.0,7442000.0,3.976,2.828
51.0709,4184.0,3392.0,12.16,585.0,2375000.0,7444000.0,3.976,2.828
51.0744,4184.0,3394.0,12.16,584.7,2393000.0,7445000.0,3.976,2.829
51.0778,4185.0,3396.0,12.16,584.4,2411000.0,7447000.0,3.976,2.829
51.0813,4185.0,3398.0,12.16,584.2,2430000.0,7448000.0,3.976,2.829
51.0847,4185.0,3400.0,12.16,583.9,2448000.0,7450000.0,3.976,2.829
51.0882,4186.0,3403.0,12.16,583.6,2466000.0,7451000.0,3.976,2.829
51.0916,4186.0,3405.0,12.16,583.4,2484000.0,7453000.0,3.975,2.829
51.095,4186.0,3407.0,12.16,583.1,2502000.0,7455000.0,3.975,2.829
51.0985,4187.0,3410.0,12.16,582.8,2520000.0,7456000.0,3.975,2.829
51.1019,4187.0,3412.0,12.16,582.6,2538000.0,7458000.0,3.975,2.829
51.1054,4188.0,3415.0,12.16,582.3,2556000.0,7460000.0,3.975,2.829
51.1088,4188.0,3417.0,12.16,582.1,2574000.0,7461000.0,3.975,2.829
51.1123,4188.0,3419.0,12.16,581.8,2592000.0,7463000.0,3.975,2.829
51.1157,4189.0,3421.0,12.16,581.6,2609000.0,7465000.0,3.975,2.829
51.1191,4189.0,3423.0,12.16,581.4,2627000.0,7467000.0,3.975,2.828
51.1226,4190.0,3426.0,12.15,581.2,2645000.0,7468000.0,3.975,2.828
51.126,4190.0,3428.0,12.15,580.9,2662000.0,7470000.0,3.975,2.828
51.1295,4190.0,3430.0,12.15,580.7,2680000.0,7472000.0,3.975,2.828
51.1329,4191.0,3432.0,12.15,580.5,2697000.0,7473000.0,3.975,2.828
51.1364,4191.0,3433.0,12.15,580.3,2714000.0,7475000.0,3.975,2.827
51.1398,4191.0,3435.0,12.15,580.2,2731000.0,7476000.0,3.975,2.827
51.1433,4192.0,3437.0,12.15,580.0,2749000.0,7478000.0,3.975,2.827
51.1467,4192.0,3439.0,12.15,579.9,2765000.0,7480000.0,3.975,2.826
51.1501,4193.0,3440.0,12.15,579.7,2782000.0,7481000.0,3.975,2.826
51.1536,4193.0,3442.0,12.15,579.6,2799000.0,7483000.0,3.975,2.826
51.157,4193.0,3443.0,12.15,579.5,2816000.0,7484000.0,3.976,2.825
51.1605,4194.0,3445.0,12.15,579.4,2832000.0,7485000.0,3.976,2.825
51.1639,4194.0,3446.0,12.15,579.3,2848000.0,7487000.0,3.976,2.824
51.1674,4195.0,3447.0,12.15,579.2,2865000.0,7488000.0,3.976,2.824
51.1708,4195.0,3448.0,12.15,579.2,2881000.0,7489000.0,3.976,2.823
51.1742,4195.0,3450.0,12.15,579.1,2896000.0,7491000.0,3.977,2.823
51.1777,4196.0,3451.0,12.15,579.1,2912000.0,7492000.0,3.977,2.822
51.1811,4196.0,3452.0,12.15,579.1,2928000.0,7493000.0,3.977,2.822
51.1846,4197.0,3453.0,12.15,579.1,2943000.0,7494000.0,3.977,2.821
51.188,4197.0,3454.0,12.14,579.1,2958000.0,7494000.0,3.978,2.821
51.1915,4197.0,3455.0,12.14,579.1,2974000.0,7495000.0,3.978,2.82
51.1949,4198.0,3456.0,12.14,579.1,2988000.0,7496000.0,3.978,2.82
51.1983,4198.0,3457.0,12.14,579.2,3003000.0,7497000.0,3.978,2.819
51.2018,4198.0,3457.0,12.14,579.2,3018000.0,7497000.0,3.979,2.819
51.2052,4199.0,3458.0,12.14,579.3,3032000.0,7498000.0,3.979,2.818
51.2087,4199.0,3459.0,12.14,579.4,3047000.0,7498000.0,3.979,2.818
51.2121,4200.0,3460.0,12.14,579.5,3061000.0,7499000.0,3.98,2.817
51.2156,4200.0,3461.0,12.14,579.6,3075000.0,7499000.0,3.98,2.816
51.219,4200.0,3461.0,12.14,579.7,3088000.0,7499000.0,3.981,2.816
51.2225,4201.0,3462.0,12.14,579.8,3102000.0,7499000.0,3.981,2.815
51.2259,4201.0,3463.0,12.14,579.9,3115000.0,7499000.0,3.981,2.815
51.2293,4202.0,3464.0,12.14,580.0,3129000.0,7499000.0,3.982,2.814
51.2328,4202.0,3465.0,12.14,580.1,3142000.0,7499000.0,3.982,2.813
51.2362,4202.0,3465.0,12.14,580.2,3155000.0,7499000.0,3.983,2.813
51.2397,4203.0,3466.0,12.14,580.3,3167000.0,7499000.0,3.983,2.812
51.2431,4203.0,3467.0,12.14,580.4,3180000.0,7498000.0,3.984,2.811
51.2466,4203.0,3468.0,12.14,580.6,3192000.0,7498000.0,3.984,2.811
51.25,4204.0,3469.0,12.14,580.7,3205000.0,7498000.0,3.985,2.81
51.2534,4204.0,3469.0,12.14,580.8,3217000.0,7497000.0,3.985,2.809
51.2569,4204.0,3470.0,12.14,580.9,3229000.0,7497000.0,3.986,2.808
51.2603,4205.0,3471.0,12.14,581.0,3240000.0,7496000.0,3.986,2.808
51.2638,4205.0,3472.0,12.14,581.1,3252000.0,7496000.0,3.987,2.807
51.2672,4206.0,3473.0,12.14,581.2,3263000.0,7495000.0,3.987,2.806
51.2707,4206.0,3473.0,12.14,581.3,3275000.0,7494000.0,3.988,2.806
51.2741,4206.0,3474.0,12.14,581.3,3286000.0,7494000.0,3.988,2.805
51.2775,4207.0,3475.0,12.14,581.4,3297000.0,7493000.0,3.989,2.804
51.281,4207.0,3476.0,12.14,581.4,3308000.0,7492000.0,3.99,2.803
51.2844,4207.0,3477.0,12.14,581.5,3319000.0,7492000.0,3.99,2.803
51.2879,4208.0,3477.0,12.14,581.5,3329000.0,7491000.0,3.991,2.802
51.2913,4208.0,3478.0,12.14,581.5,3340000.0,7490000.0,3.991,2.801
51.2948,4208.0,3479.0,12.14,581.5,3350000.0,7489000.0,3.992,2.8
51.2982,4209.0,3480.0,12.14,581.5,3361000.0,7488000.0,3.993,2.8
51.3017,4209.0,3480.0,12.14,581.5,3371000.0,7487000.0,3.993,2.799
51.3051,4210.0,3481.0,12.14,581.5,3381000.0,7487000.0,3.994,2.798
51.3085,4210.0,3482.0,12.14,581.4,3391000.0,7486000.0,3.995,2.797
51.312,4210.0,3483.0,12.14,581.4,3401000.0,7485000.0,3.995,2.796
51.3154,4211.0,3484.0,12.14,581.3,3410000.0,7484000.0,3.996,2.796
51.3189,4211.0,3484.0,12.14,581.3,3420000.0,7483000.0,3.996,2.795
51.3223,4211.0,3485.0,12.14,581.2,3429000.0,7483000.0,3.997,2.794
51.3258,4212.0,3486.0,12.13,581.1,3439000.0,7482000.0,3.998,2.793
51.3292,4212.0,3487.0,12.13,581.0,3448000.0,7481000.0,3.998,2.792
51.3326,4212.0,3487.0,12.13,580.9,3457000.0,7481000.0,3.999,2.792
51.3361,4213.0,3488.0,12.13,580.8,3466000.0,7480000.0,4.0,2.791
51.3395,4213.0,3489.0,12.13,580.7,3475000.0,7479000.0,4.0,2.79
51.343,4213.0,3489.0,12.13,580.6,3484000.0,7479000.0,4.001,2.789
51.3464,4214.0,3490.0,12.13,580.5,3493000.0,7478000.0,4.002,2.788
51.3499,4214.0,3491.0,12.13,580.4,3501000.0,7478000.0,4.002,2.788
51.3533,4214.0,3491.0,12.13,580.3,3509000.0,7477000.0,4.003,2.787
51.3567,4215.0,3492.0,12.13,580.2,3518000.0,7477000.0,4.004,2.786
51.3602,4215.0,3492.0,12.13,580.1,3526000.0,7477000.0,4.004,2.785
51.3636,4215.0,3493.0,12.13,579.9,3534000.0,7476000.0,4.005,2.784
51.3671,4216.0,3493.0,12.13,579.8,3542000.0,7476000.0,4.005,2.784
51.3705,4216.0,3494.0,12.13,579.7,3550000.0,7476000.0,4.006,2.783
51.374,4216.0,3494.0,12.13,579.6,3557000.0,7476000.0,4.007,2.782
51.3774,4217.0,3495.0,12.13,579.4,3565000.0,7476000.0,4.007,2.781
51.3809,4217.0,3495.0,12.13,579.3,3572000.0,7475000.0,4.008,2.78
51.3843,4217.0,3495.0,12.13,579.2,3580000.0,7475000.0,4.009,2.779
51.3877,4218.0,3495.0,12.13,579.1,3587000.0,7475000.0,4.009,2.779
51.3912,4218.0,3495.0,12.13,578.9,3594000.0,7475000.0,4.01,2.778
51.3946,4218.0,3496.0,12.13,578.8,3601000.0,7475000.0,4.01,2.777
51.3981,4219.0,3495.0,12.13,578.7,3608000.0,7476000.0,4.011,2.776
51.4015,4219.0,3495.0,12.13,578.6,3614000.0,7476000.0,4.012,2.775
51.405,4219.0,3495.0,12.13,578.5,3621000.0,7476000.0,4.012,2.774
51.4084,4220.0,3495.0,12.13,578.3,3627000.0,7476000.0,4.013,2.774
51.4118,4220.0,3495.0,12.13,578.2,3634000.0,7476000.0,4.013,2.773
51.4153,4220.0,3494.0,12.13,578.1,3640000.0,7477000.0,4.014,2.772
51.4187,4221.0,3494.0,12.13,578.0,3646000.0,7477000.0,4.014,2.771
51.4222,4221.0,3493.0,12.13,577.9,3652000.0,7478000.0,4.015,2.77
51.4256,4221.0,3493.0,12.13,577.8,3658000.0,7478000.0,4.016,2.769
51.4291,4222.0,3492.0,12.13,577.6,3663000.0,7479000.0,4.016,2.769
51.4325,4222.0,3491.0,12.13,577.5,3669000.0,7479000.0,4.017,2.768
51.436,4222.0,3490.0,12.12,577.4,3674000.0,7480000.0,4.017,2.767
51.4394,4222.0,3489.0,12.12,577.3,3680000.0,7480000.0,4.018,2.766
51.4428,4223.0,3488.0,12.12,577.1,3685000.0,7481000.0,4.018,2.765
51.4463,4223.0,3487.0,12.12,577.0,3690000.0,7482000.0,4.019,2.764
51.4497,4223.0,3486.0,12.12,576.9,3695000.0,7483000.0,4.02,2.763
51.4532,4224.0,3484.0,12.12,576.7,3700000.0,7484000.0,4.02,2.762
51.4566,4224.0,3483.0,12.12,576.6,3705000.0,7485000.0,4.021,2.762
51.4601,4224.0,3481.0,12.12,576.4,3710000.0,7486000.0,4.021,2.761
51.4635,4224.0,3480.0,12.12,576.3,3715000.0,7487000.0,4.022,2.76
51.4669,4225.0,3478.0,12.12,576.1,3719000.0,7488000.0,4.022,2.759
51.4704,4225.0,3476.0,12.12,576.0,3724000.0,7489000.0,4.023,2.758
51.4738,4225.0,3475.0,12.12,575.8,3728000.0,7490000.0,4.024,2.757
51.4773,4225.0,3473.0,12.12,575.6,3732000.0,7491000.0,4.024,2.756
51.4807,4225.0,3471.0,12.12,575.4,3737000.0,7493000.0,4.025,2.755
51.4842,4226.0,3469.0,12.12,575.2,3741000.0,7494000.0,4.025,2.754
51.4876,4226.0,3467.0,12.12,575.1,3745000.0,7496000.0,4.026,2.753
51.491,4226.0,3465.0,12.12,574.9,3749000.0,7497000.0,4.027,2.752
51.4945,4226.0,3463.0,12.12,574.7,3753000.0,7499000.0,4.027,2.751
51.4979,4226.0,3461.0,12.12,574.5,3757000.0,7501000.0,4.028,2.75
51.5014,4226.0,3458.0,12.11,574.3,3761000.0,7502000.0,4.029,2.749
51.5048,4227.0,3456.0,12.11,574.1,3764000.0,7504000.0,4.029,2.747
51.5083,4227.0,3454.0,12.11,574.0,3768000.0,7506000.0,4.03,2.746
51.5117,4227.0,3452.0,12.11,573.8,3772000.0,7508000.0,4.031,2.745
51.5152,4227.0,3450.0,12.11,573.6,3775000.0,7510000.0,4.031,2.744
51.5186,4227.0,3447.0,12.11,573.5,3779000.0,7512000.0,4.032,2.743
51.522,4227.0,3445.0,12.11,573.3,3782000.0,7515000.0,4.033,2.741
51.5255,4227.0,3443.0,12.11,573.1,3786000.0,7517000.0,4.034,2.74
51.5289,4227.0,3441.0,12.11,573.0,3789000.0,7519000.0,4.034,2.739
51.5324,4228.0,3438.0,12.11,572.9,3793000.0,7522000.0,4.035,2.737
51.5358,4228.0,3436.0,12.11,572.7,3796000.0,7524000.0,4.036,2.736
51.5393,4228.0,3434.0,12.11,572.6,3800000.0,7527000.0,4.037,2.735
51.5427,4228.0,3432.0,12.11,572.5,3803000.0,7529000.0,4.038,2.733
51.5461,4228.0,3430.0,12.11,572.4,3807000.0,7532000.0,4.038,2.732
51.5496,4228.0,3428.0,12.11,572.3,3810000.0,7534000.0,4.039,2.73
51.553,4228.0,3426.0,12.11,572.2,3813000.0,7537000.0,4.04,2.728
51.5565,4228.0,3424.0,12.11,572.2,3817000.0,7540000.0,4.041,2.727
51.5599,4228.0,3422.0,12.11,572.1,3820000.0,7543000.0,4.042,2.725
51.5634,4228.0,3420.0,12.1,572.1,3823000.0,7546000.0,4.043,2.724
51.5668,4228.0,3418.0,12.1,572.1,3827000.0,7548000.0,4.044,2.722
51.5702,4228.0,3417.0,12.1,572.1,3830000.0,7551000.0,4.045,2.72
51.5737,4228.0,3415.0,12.1,572.1,3834000.0,7554000.0,4.046,2.718
51.5771,4228.0,3414.0,12.1,572.1,3837000.0,7557000.0,4.047,2.716
51.5806,4228.0,3412.0,12.1,572.2,3840000.0,7560000.0,4.048,2.714
51.584,4228.0,3411.0,12.1,572.3,3844000.0,7563000.0,4.049,2.712
51.5875,4228.0,3410.0,12.1,572.4,3847000.0,7567000.0,4.05,2.71
51.5909,4227.0,3409.0,12.1,572.5,3851000.0,7570000.0,4.051,2.708
51.5944,4227.0,3408.0,12.1,572.6,3854000.0,7573000.0,4.052,2.706
51.5978,4227.0,3407.0,12.1,572.7,3858000.0,7576000.0,4.053,2.704
51.6012,4227.0,3407.0,12.1,572.9,3862000.0,7579000.0,4.054,2.702
51.6047,4227.0,3407.0,12.1,573.0,3865000.0,7582000.0,4.055,2.7
51.6081,4227.0,3406.0,12.1,573.2,3869000.0,7585000.0,4.057,2.697
51.6116,4227.0,3406.0,12.1,573.4,3872000.0,7589000.0,4.058,2.695
51.615,4227.0,3406.0,12.1,573.6,3876000.0,7592000.0,4.059,2.693
51.6185,4227.0,3407.0,12.1,573.8,3880000.0,7595000.0,4.06,2.69
51.6219,4226.0,3407.0,12.1,574.1,3884000.0,7598000.0,4.061,2.688
51.6253,4226.0,3408.0,12.1,574.3,3888000.0,7602000.0,4.063,2.685
51.6288,4226.0,3408.0,12.1,574.5,3892000.0,7605000.0,4.064,2.683
51.6322,4226.0,3409.0,12.1,574.8,3896000.0,7608000.0,4.065,2.68
51.6357,4226.0,3410.0,12.1,575.0,3900000.0,7611000.0,4.067,2.678
51.6391,4226.0,3412.0,12.1,575.3,3904000.0,7615000.0,4.068,2.675
51.6426,4226.0,3413.0,12.1,575.5,3908000.0,7618000.0,4.069,2.672
51.646,4225.0,3415.0,12.1,575.7,3912000.0,7621000.0,4.071,2.669
51.6494,4225.0,3416.0,12.1,576.0,3917000.0,7624000.0,4.072,2.667
51.6529,4225.0,3418.0,12.1,576.2,3921000.0,7628000.0,4.073,2.664
51.6563,4225.0,3421.0,12.09,576.5,3926000.0,7631000.0,4.075,2.661
51.6598,4225.0,3423.0,12.09,576.7,3930000.0,7634000.0,4.076,2.658
51.6632,4225.0,3425.0,12.09,576.9,3935000.0,7638000.0,4.078,2.655
51.6667,4224.0,3428.0,12.09,577.1,3939000.0,7641000.0,4.079,2.652
51.6701,4224.0,3430.0,12.09,577.3,3944000.0,7644000.0,4.081,2.649
51.6736,4224.0,3433.0,12.09,577.5,3949000.0,7648000.0,4.082,2.646
51.677,4224.0,3436.0,12.09,577.7,3954000.0,7651000.0,4.084,2.643
51.6804,4224.0,3439.0,12.09,577.9,3959000.0,7655000.0,4.086,2.64
51.6839,4224.0,3443.0,12.09,578.1,3964000.0,7658000.0,4.087,2.636
51.6873,4224.0,3446.0,12.09,578.3,3969000.0,7662000.0,4.089,2.633
51.6908,4223.0,3449.0,12.09,578.5,3974000.0,7665000.0,4.09,2.63
51.6942,4223.0,3453.0,12.09,578.6,3979000.0,7669000.0,4.092,2.627
51.6977,4223.0,3456.0,12.09,578.8,3985000.0,7673000.0,4.094,2.624
51.7011,4223.0,3460.0,12.09,578.9,3990000.0,7676000.0,4.096,2.62
51.7045,4223.0,3463.0,12.09,579.0,3995000.0,7680000.0,4.097,2.617
51.708,4223.0,3467.0,12.09,579.2,4001000.0,7684000.0,4.099,2.614
51.7114,4223.0,3471.0,12.09,579.3,4006000.0,7687000.0,4.101,2.61
51.7149,4222.0,3474.0,12.09,579.4,4012000.0,7691000.0,4.103,2.607
51.7183,4222.0,3478.0,12.09,579.5,4018000.0,7695000.0,4.105,2.604
51.7218,4222.0,3482.0,12.09,579.7,4023000.0,7699000.0,4.107,2.6
51.7252,4222.0,3485.0,12.09,579.8,4029000.0,7703000.0,4.109,2.597
51.7287,4222.0,3489.0,12.09,579.9,4035000.0,7707000.0,4.111,2.593
51.7321,4222.0,3492.0,12.09,580.1,4041000.0,7711000.0,4.113,2.59
51.7355,4222.0,3496.0,12.09,580.2,4047000.0,7715000.0,4.115,2.587
51.739,4222.0,3499.0,12.09,580.4,4053000.0,7719000.0,4.117,2.583
51.7424,4222.0,3503.0,12.09,580.5,4059000.0,7723000.0,4.119,2.58
51.7459,4222.0,3506.0,12.09,580.7,4065000.0,7727000.0,4.121,2.577
51.7493,4222.0,3510.0,12.09,580.9,4070000.0,7731000.0,4.123,2.573
51.7528,4221.0,3513.0,12.09,581.1,4076000.0,7736000.0,4.125,2.57
51.7562,4221.0,3516.0,12.09,581.4,4083000.0,7740000.0,4.128,2.566
51.7596,4221.0,3519.0,12.09,581.6,4089000.0,7744000.0,4.13,2.563
51.7631,4221.0,3522.0,12.09,581.8,4095000.0,7748000.0,4.132,2.56
51.7665,4221.0,3525.0,12.08,582.1,4101000.0,7752000.0,4.135,2.556
51.77,4221.0,3527.0,12.08,582.4,4107000.0,7757000.0,4.137,2.553
51.7734,4221.0,3530.0,12.08,582.7,4113000.0,7761000.0,4.139,2.55
51.7769,4221.0,3532.0,12.08,583.0,4119000.0,7765000.0,4.142,2.547
51.7803,4221.0,3535.0,12.08,583.3,4125000.0,7770000.0,4.144,2.543
51.7837,4221.0,3537.0,12.08,583.6,4131000.0,7774000.0,4.147,2.54
51.7872,4221.0,3539.0,12.08,584.0,4137000.0,7779000.0,4.149,2.537
51.7906,4221.0,3541.0,12.08,584.3,4143000.0,7783000.0,4.152,2.534
51.7941,4221.0,3542.0,12.08,584.7,4149000.0,7787000.0,4.154,2.53
51.7975,4221.0,3544.0,12.08,585.1,4154000.0,7792000.0,4.157,2.527
51.801,4221.0,3545.0,12.08,585.5,4160000.0,7796000.0,4.16,2.524
51.8044,4221.0,3547.0,12.08,585.8,4166000.0,7801000.0,4.162,2.521
51.8079,4221.0,3548.0,12.08,586.2,4172000.0,7805000.0,4.165,2.518
51.8113,4221.0,3549.0,12.08,586.6,4178000.0,7810000.0,4.168,2.515
51.8147,4221.0,3550.0,12.08,587.1,4183000.0,7814000.0,4.17,2.512
51.8182,4221.0,3550.0,12.08,587.5,4189000.0,7819000.0,4.173,2.509
51.8216,4221.0,3551.0,12.08,587.9,4195000.0,7823000.0,4.176,2.506
51.8251,4221.0,3551.0,12.08,588.3,4200000.0,7828000.0,4.179,2.503
51.8285,4221.0,3551.0,12.08,588.7,4206000.0,7832000.0,4.181,2.5
51.832,4221.0,3551.0,12.08,589.2,4211000.0,7837000.0,4.184,2.497
51.8354,4221.0,3551.0,12.08,589.6,4217000.0,7841000.0,4.187,2.494
51.8388,4221.0,3551.0,12.08,590.0,4222000.0,7846000.0,4.19,2.491
51.8423,4221.0,3550.0,12.08,590.5,4227000.0,7851000.0,4.193,2.488
51.8457,4221.0,3550.0,12.08,590.9,4233000.0,7855000.0,4.196,2.485
51.8492,4221.0,3549.0,12.08,591.3,4238000.0,7860000.0,4.199,2.483
51.8526,4221.0,3548.0,12.07,591.7,4243000.0,7865000.0,4.202,2.48
51.8561,4221.0,3547.0,12.07,592.1,4248000.0,7869000.0,4.205,2.477
51.8595,4221.0,3546.0,12.07,592.5,4253000.0,7874000.0,4.208,2.474
51.8629,4221.0,3545.0,12.07,592.9,4258000.0,7879000.0,4.211,2.471
51.8664,4221.0,3543.0,12.07,593.3,4263000.0,7884000.0,4.214,2.469
51.8698,4221.0,3542.0,12.07,593.6,4267000.0,7889000.0,4.217,2.466
51.8733,4221.0,3540.0,12.07,594.0,4272000.0,7894000.0,4.22,2.463
51.8767,4221.0,3539.0,12.07,594.3,4277000.0,7899000.0,4.223,2.461
51.8802,4221.0,3537.0,12.07,594.6,4281000.0,7904000.0,4.227,2.458
51.8836,4221.0,3535.0,12.07,595.0,4286000.0,7909000.0,4.23,2.455
51.8871,4221.0,3533.0,12.07,595.2,4290000.0,7914000.0,4.233,2.453
51.8905,4221.0,3531.0,12.07,595.5,4295000.0,7920000.0,4.236,2.45
